name,rating,numberofbik,price,WatchthisMonth,Kosher,Address,asian restaurant,italian restaurant,gril restaurant,mediterranean restaurant,chef restaurant,sitting outside,smoke area,sea food,coffe shop,delivery,burger shop,online order,City,Street,Converted_Kosher,Price_Convert
פיצה טוניס T'onys Pizza,8.2,676,מחיר זול,271,כשר,"רש""י 21, רמת גן",0,1,0,0,0,1,1,0,0,1,0,1,רמת גן,"רש""י 21",1,0
תבל מטבח ביתי בריא,8.6,196,מחיר סביר,130,כשר,מישגב,0,0,0,0,0,0,0,0,1,1,0,1,מישגב,0,1,1
קפה עלמה,9.2,2830,מחיר סביר,2456,לא כשר,"ש. בן ציון 49, רחובות",0,0,0,0,0,1,1,0,1,1,0,1,רחובות,ש. בן ציון 49,0,1
קפה בכפר,8.6,783,מחיר סביר,951,לא כשר,בני דרור,0,0,0,0,0,1,1,0,1,0,0,0,בני דרור,0,0,1
מדורת השבט משתה אבירים,8.2,170,מחיר סביר,274,לא כשר,"סיירים 3, ערד",0,0,1,0,1,1,1,0,0,1,0,0,ערד,סיירים 3,0,1
קמפניה,8.2,1886,מחיר סביר,2589,כשר,"ברשבסקי 8, ראשון לציון",0,0,1,0,1,1,1,0,0,0,0,1,ראשון לציון,ברשבסקי 8,1,1
ביסטרו 56,8.8,3387,מחיר סביר,1514,כשר,"השונית 2, הרצליה (קניון ארנה)",0,0,1,0,1,1,1,0,0,0,0,1,הרצליה ,השונית 2,1,1
פוקי בר,8.6,4124,מחיר סביר,188,כשר,"אליעזר מזל 13, ראשון לציון",1,0,0,0,0,0,0,0,0,1,0,1,ראשון לציון,אליעזר מזל 13,1,1
קפה גרג,8.5,2395,מחיר סביר,332,כשר,"שדרות יגאל אלון 1, בית שמש (ביג סנטר)",0,1,0,0,0,1,0,0,1,1,0,0,בית שמש ,שדרות יגאל אלון 1,1,1
שווארמה שמש,8.3,750,מחיר סביר,347,כשר,"וייצמן 24, נס ציונה",0,0,1,0,0,1,1,0,0,1,0,1,נס ציונה,וייצמן 24,1,1
שף על האש,8.1,695,מחיר סביר,656,כשר,"אחד העם 14, נתניה",0,0,1,0,0,0,0,0,0,1,0,1,נתניה,אחד העם 14,1,1
פיצה 1+1,8.1,545,מחיר זול,451,כשר,"הרא""ה 104, רמת גן",0,1,0,0,0,1,0,0,0,1,0,1,רמת גן,"הרא""ה 104",1,0
דוזאן,8.6,3272,מחיר סביר,423,לא כשר,"שדרות בן גוריון 35, חיפה",0,0,0,1,0,1,1,0,1,1,0,1,חיפה,שדרות בן גוריון 35,0,1
קפה קפה,8,1422,מחיר סביר,726,לא כשר,"צומת פלוגות, אזור לכיש",0,0,1,0,0,1,0,0,1,1,0,0,אזור לכיש,צומת פלוגות,0,1
בורגרס בר,8.2,1011,מחיר סביר,261,לא כשר,"מרכז מליבו, מודיעין מכבים רעות",0,0,1,0,0,1,1,0,0,1,1,1,מודיעין מכבים רעות,מרכז מליבו,0,1
Meet and meat,8.9,1253,מחיר סביר,984,לא כשר,"השדרה המרכזית 15, מודיעין מכבים רעות (ליגד סנטר 1)",0,0,1,0,0,1,1,0,0,1,1,1,מודיעין מכבים רעות ,השדרה המרכזית 15,0,1
DONATELLA,8.2,61,מחיר סביר,245,כשר,"שדרות ירושלים, קרית מוצקין",0,1,0,0,0,0,0,0,0,1,0,1,קרית מוצקין,שדרות ירושלים,1,1
טורטיוס בר,8.2,607,מחיר זול,381,כשר,"שדרות אליהו סעדון 128, אור יהודה",0,0,1,0,0,0,0,0,0,1,0,1,אור יהודה,שדרות אליהו סעדון 128,1,0
פביוס פיצה,8.1,1657,מחיר זול,206,כשר,"ויצמן 186, כפר סבא",0,1,0,0,0,1,1,0,0,1,0,1,כפר סבא,ויצמן 186,1,0
גקו אוכל תאילנדי,7.5,231,מחיר זול,157,לא כשר,"קרן היסוד 16, קרית ביאליק",1,0,0,0,0,1,1,0,0,1,0,0,קרית ביאליק,קרן היסוד 16,0,0
Calata 15,7.9,635,מחיר סביר,1065,לא כשר,"מדינת היהודים 89, הרצליה",0,1,0,0,0,1,1,0,0,1,0,1,הרצליה,מדינת היהודים 89,0,1
משה שגב מטבח שף,8.2,2090,מחיר סביר,671,כשר,"המחקר 3, נתניה (מרכז מסחרי רוגובין פדרמן)",0,0,1,0,1,0,0,0,0,1,0,1,נתניה ,המחקר 3,1,1
וילה כרמל,8.2,1235,מחיר סביר,112,לא כשר,"כיכר היינריך היינה 1, חיפה",0,0,1,0,1,1,1,0,0,0,0,1,חיפה,כיכר היינריך היינה 1,0,1
דיקסי גריל בר,8.3,9381,מחיר סביר,1145,לא כשר,"יגאל אלון 120, תל אביב יפו (בית קליפורניה)",0,0,1,0,1,0,0,0,0,1,0,1,תל אביב יפו ,יגאל אלון 120,0,1
מאפיית אנה,8.4,29,מחיר סביר,321,לא כשר,"עמק האלה 80, מודיעין מכבים רעות",0,1,0,0,0,0,0,0,1,1,0,0,מודיעין מכבים רעות,עמק האלה 80,0,1
אלגרה ולאון,8.9,261,מחיר סביר,1424,לא כשר,"הנמל 9, אשקלון",0,1,0,0,1,1,0,0,1,1,0,1,אשקלון,הנמל 9,0,1
נאפיס,8.8,7290,מחיר זול,3782,לא כשר,"משה בקר 10, ראשון לציון",0,0,0,1,0,1,1,0,0,1,1,1,ראשון לציון,משה בקר 10,0,0
קפה ללוש בראסרי,8.7,1961,מחיר סביר,1251,לא כשר,"צבי תדמור, חולון",0,0,0,0,0,1,0,0,1,0,0,1,חולון,צבי תדמור,0,1
מסעדת גרנדה,9,496,מחיר סביר,520,לא כשר,"70, כפר יאסיף",0,0,0,1,1,1,1,0,1,1,0,0,כפר יאסיף,70,0,1
ביגה,8.1,551,מחיר סביר,413,כשר,"ביג FASHION אשדוד, אשדוד",0,1,0,0,0,0,1,0,1,0,0,0,אשדוד,ביג FASHION אשדוד,1,1
אייל שלי אקספרס,8.4,29,מחיר סביר,128,כשר,"המלאכה 11, עפולה",0,0,1,0,0,0,0,0,0,0,0,0,עפולה,המלאכה 11,1,1
בא לי קובה,7.1,425,מחיר זול,106,כשר,"שדרות קוגל 29, חולון",0,1,1,0,0,0,0,0,0,1,0,0,חולון,שדרות קוגל 29,1,0
סושי בלוד,8.2,30,מחיר סביר,144,כשר,"שייטת 1, לוד",1,0,0,0,0,0,0,0,0,0,0,0,לוד,שייטת 1,1,1
הבורגנים,7.8,370,מחיר סביר,212,כשר,"אורוגואי 3, ירושלים",0,0,1,0,0,0,0,0,0,1,1,1,ירושלים,אורוגואי 3,1,1
אדון הבשר,8.3,357,מחיר סביר,378,כשר,"זיסמן שלום 3, רמת גן",0,0,1,0,0,1,1,0,0,1,0,1,רמת גן,זיסמן שלום 3,1,1
בית הפרגית,8.5,305,מחיר זול,445,לא כשר,"י""ט 101, צפת",0,0,1,0,0,0,0,0,0,0,0,0,צפת,"י""ט 101",0,0
בלאק בר בורגר,8.2,1995,מחיר סביר,160,לא כשר,"עופר גרנד קניון, חיפה",0,0,1,0,0,1,0,0,0,1,1,1,חיפה,עופר גרנד קניון,0,1
קציצה עגלגלה,9,1471,מחיר זול,708,כשר,"הזית 167, מעונה",0,0,1,0,0,1,0,0,0,1,1,0,מעונה,הזית 167,1,0
בורגרים,8.6,447,מחיר סביר,220,כשר,"מורד הגיא 100, כרמיאל (קניון לב כרמיאל)",0,0,1,0,0,1,0,0,0,1,1,1,כרמיאל ,מורד הגיא 100,1,1
בראל בר תוצרת הארץ,8.9,143,מחיר סביר,1359,כשר,"רוטשילד 113, ראשון לציון",0,1,0,1,0,1,1,0,0,0,0,1,ראשון לציון,רוטשילד 113,1,1
סמרקנד,8.8,3441,מחיר סביר,931,כשר,"דרך בן צבי 34, תל אביב יפו",0,0,1,0,0,1,1,0,0,1,0,1,תל אביב יפו,דרך בן צבי 34,1,1
אגאדיר,8.2,3194,מחיר סביר,422,לא כשר,"דוד פינסקי 6, חיפה",0,0,1,0,0,1,1,0,0,1,1,1,חיפה,דוד פינסקי 6,0,1
ג'ויה,7.8,232,מחיר סביר,833,לא כשר,"אבשלום גיסין 17, פתח תקווה",0,1,0,0,0,0,0,0,0,1,0,1,פתח תקווה,אבשלום גיסין 17,0,1
ביגה,6.9,896,מחיר סביר,153,לא כשר,"פארק פרס, חולון",0,0,0,0,0,1,1,0,1,1,0,1,חולון,פארק פרס,0,1
זואי Zoi,8.9,1002,מחיר סביר,717,כשר,"ויצמן 125, כפר סבא",0,1,0,0,0,1,1,0,0,0,0,1,כפר סבא,ויצמן 125,1,1
גריל טיים,8.8,488,מחיר זול,628,כשר,"יחזקאל קזז 12, אור יהודה",0,0,1,0,0,1,0,0,0,0,0,0,אור יהודה,יחזקאל קזז 12,1,0
מיט בר,9,3492,מחיר סביר,1764,לא כשר,"שדרות ח""ן 52, תל אביב יפו",0,0,1,0,0,1,0,0,0,0,0,1,תל אביב יפו,"שדרות ח""ן 52",0,1
מוזיאון הכט,9,1577,מחיר סביר,196,לא כשר,"שדרות אבא חושי, חיפה",0,0,0,0,0,0,0,0,1,0,0,0,חיפה,שדרות אבא חושי,0,1
בנדיקט,8.6,584,מחיר סביר,1248,לא כשר,"צאלון 1, מודיעין מכבים רעות",0,0,0,0,0,1,0,0,1,1,0,1,מודיעין מכבים רעות,צאלון 1,0,1
קרול Coffee Bar,8.4,301,מחיר זול,353,כשר,"הרצל 56, באר שבע",0,0,0,0,0,1,1,0,1,1,0,1,באר שבע,הרצל 56,1,0
לה פמפה,9.2,904,מחיר סביר,566,לא כשר,מצפה הילה,0,0,1,0,0,1,1,0,0,1,0,1,מצפה הילה,0,0,1
BBB,8.3,3161,מחיר סביר,1023,לא כשר,"הבנאים 4, אשדוד",0,0,1,0,0,1,0,0,0,1,1,1,אשדוד,הבנאים 4,0,1
פיצה אל פיצהנו,8.3,20,מחיר סביר,37,לא כשר,"דרך השלום 52, באר שבע",0,1,0,0,0,0,0,0,0,0,0,0,באר שבע,דרך השלום 52,0,1
מוזס,8.4,2643,מחיר סביר,741,לא כשר,"ביג FASHION אשדוד, אשדוד",0,0,1,0,0,0,0,0,0,1,1,1,אשדוד,ביג FASHION אשדוד,0,1
בליקר בייקרי,7.4,211,מחיר סביר,238,כשר,"קניון ביאליק, רמת גן",0,1,0,0,0,0,0,0,1,0,0,0,רמת גן,קניון ביאליק,1,1
אלתרויאה,8.3,252,מחיר סביר,68,לא כשר,"שכונת אזור תעשייה, כפר יאסיף",0,0,0,0,0,0,0,0,1,0,0,0,כפר יאסיף,שכונת אזור תעשייה,0,1
קפה קפה,7.6,731,מחיר סביר,144,כשר,"בעלי המלאכה 203, נתיבות (מרכז מסחרי גלובוס סנטר)",0,0,0,0,0,0,0,0,1,1,0,0,נתיבות ,בעלי המלאכה 203,1,1
גריל עוף,8.4,2218,מחיר סביר,105,כשר,"הרצל 86, רמת גן",0,1,1,0,0,0,1,0,0,1,0,1,רמת גן,הרצל 86,1,1
וופל בר,8.1,1470,מחיר סביר,105,כשר,"פארן 7, ירושלים",0,1,0,0,0,1,1,0,1,0,0,0,ירושלים,פארן 7,1,1
פיצה דומינו,8.7,518,מחיר זול,652,כשר,"יהודה לייב פינסקר 2, ראשון לציון",0,1,0,0,0,1,0,0,0,1,0,1,ראשון לציון,יהודה לייב פינסקר 2,1,0
צ'וקה,7,1715,מחיר סביר,208,כשר,"עופר רחובות, רחובות",1,0,0,0,0,0,0,0,0,1,0,1,רחובות,עופר רחובות,1,1
שווארמה נובי,7.9,387,מחיר סביר,765,כשר,"צפניה 10, אשקלון",0,0,1,0,0,0,0,0,0,1,0,1,אשקלון,צפניה 10,1,1
Antheia,8.4,70,מחיר סביר,214,לא כשר,פסוטה,0,0,0,0,0,1,1,0,1,0,1,0,פסוטה,0,0,1
גורמה בשוק,8.4,83,מחיר סביר,202,כשר,"שלמה בן יוסף 2, בני ברק",0,0,1,0,0,1,1,0,0,1,0,0,בני ברק,שלמה בן יוסף 2,1,1
קפה גרג,7.3,657,מחיר סביר,161,כשר,"אביזוהר 6, ירושלים",0,0,0,0,0,1,1,0,1,1,0,0,ירושלים,אביזוהר 6,1,1
בורגר סטיישן 23,9.2,1090,מחיר סביר,2942,לא כשר,"שארית ישראל 23, תל אביב יפו",0,0,1,0,0,0,0,0,0,1,1,1,תל אביב יפו,שארית ישראל 23,0,1
השמן,8.1,434,מחיר סביר,540,כשר,"רוטשילד 61, ראשון לציון",0,0,1,0,0,0,0,0,0,1,0,1,ראשון לציון,רוטשילד 61,1,1
מסעודה אוכל של בית,8.1,181,מחיר סביר,146,כשר,"ויצמן, כפר סבא",0,0,1,0,0,0,1,0,0,1,0,1,כפר סבא,ויצמן,1,1
קפה גרג,7.7,1781,מחיר סביר,415,כשר,"סנטר הגליל, ראש פינה",0,1,0,0,0,1,1,0,1,1,0,0,ראש פינה,סנטר הגליל,1,1
Nina Bianca,8.1,2606,מחיר יקר,745,כשר,"בוסי סנט ג'ורג', קרית עקרון",0,1,0,1,1,1,0,0,0,1,0,1,קרית עקרון,בוסי סנט ג'ורג',1,2
Wasabi,6.9,44,מחיר סביר,159,לא כשר,"מבצע קדש 3, אופקים",1,0,0,0,0,0,0,0,0,0,0,0,אופקים,מבצע קדש 3,0,1
אושי אושי,8.1,1071,מחיר סביר,685,כשר,"קניון הנגב, באר שבע",1,0,1,0,0,0,0,0,0,1,0,1,באר שבע,קניון הנגב,1,1
loco roll express,8.3,199,מחיר סביר,81,לא כשר,"השקד 8, תל מונד",1,0,0,0,0,0,0,0,0,0,0,0,תל מונד,השקד 8,0,1
זפלין בר zeppelin bar,8.8,583,מחיר זול,949,כשר,"שדרות עמק איילון 47, שוהם",0,0,1,0,0,0,1,0,0,1,0,1,שוהם,שדרות עמק איילון 47,1,0
בוראטה,7.7,78,מחיר סביר,625,כשר,"התמר 6, יוקנעם עילית",0,1,0,0,0,1,1,0,1,1,0,1,יוקנעם עילית,התמר 6,1,1
מריפוסה,9.1,2736,מחיר יקר,1837,לא כשר,"מועדון הגולף קיסריה, קיסריה",0,0,1,0,1,1,1,1,0,0,0,1,קיסריה,מועדון הגולף קיסריה,0,2
דג על הדן,8.1,5070,מחיר סביר,606,לא כשר,"מחלף הגושרים, אזור עמק חולה",0,1,0,0,0,0,1,1,0,0,0,1,אזור עמק חולה,מחלף הגושרים,0,1
אביב בעיר,8.4,125,מחיר זול,133,כשר,"היוצרים 2, נהריה",0,0,1,0,0,0,0,0,0,1,0,0,נהריה,היוצרים 2,1,0
סאנקיס,8.2,920,מחיר יקר,1039,לא כשר,"משה בקר 3, ראשון לציון",1,0,0,0,1,1,1,0,0,1,0,1,ראשון לציון,משה בקר 3,0,2
סבתא לינה,8.5,58,מחיר סביר,261,לא כשר,"העלייה השנייה 43, אזור (מרכז פרל סאדאב)",0,0,1,0,1,1,1,0,0,1,0,0,אזור ,העלייה השנייה 43,0,1
בייגל קפה,8.3,383,מחיר סביר,185,כשר,"מוריה סנטר, מודיעין מכבים רעות",0,0,0,0,0,0,0,0,1,1,0,0,מודיעין מכבים רעות,מוריה סנטר,1,1
סעודה בגן עדן,8.6,916,מחיר סביר,849,כשר,"הגדוד השלישי 33, צפת",0,1,0,0,1,1,1,0,1,0,0,0,צפת,הגדוד השלישי 33,1,1
חירק מרקים&גריל,8.6,293,מחיר סביר,353,כשר,"שדרות שלמה המלך, ראש העין",0,0,1,0,0,0,0,0,0,1,0,1,ראש העין,שדרות שלמה המלך,1,1
דלי אסייתי,8.4,4140,מחיר סביר,607,לא כשר,"הבנים 15, הוד השרון",1,0,0,0,0,1,1,0,0,1,0,1,הוד השרון,הבנים 15,0,1
Rodeo,8.2,1451,מחיר סביר,447,כשר,"הירדן 94, רמת גן",0,0,1,0,0,1,0,0,0,1,1,1,רמת גן,הירדן 94,1,1
סוגו,8.2,1752,מחיר סביר,384,כשר,"ז'בוטינסקי 1, נהריה",0,0,1,0,0,1,1,0,0,0,0,0,נהריה,ז'בוטינסקי 1,1,1
ג'אפן ג'אפן,8.1,1617,מחיר סביר,602,כשר,"שדרות יצחק רבין 9, יוקנעם עילית (ביג סנטר)",1,0,1,0,0,1,1,0,0,1,0,1,יוקנעם עילית ,שדרות יצחק רבין 9,1,1
באבו בשרים,8.4,142,מחיר סביר,542,כשר,"אורט 31, אשקלון",0,0,1,0,1,0,1,0,0,1,0,0,אשקלון,אורט 31,1,1
הקוסקוס של מאמא צביה,8.1,33,מחיר סביר,264,כשר,"יוסף סמלו 5, נתיבות",0,0,1,0,0,0,0,0,0,0,0,0,נתיבות,יוסף סמלו 5,1,1
נגיסה סושי,7.5,2731,מחיר סביר,414,כשר,"עמל 13, ראש העין",1,0,0,0,0,1,1,0,0,1,0,1,ראש העין,עמל 13,1,1
הפועלים,8,149,מחיר זול,0,כשר,"להב 8, כרמיאל",0,0,1,0,0,1,1,0,0,1,0,0,כרמיאל,להב 8,1,0
קפה קירשנר,9.1,99,מחיר סביר,2282,לא כשר,בית לחם הגלילית,0,0,0,0,0,0,0,0,1,0,0,0,בית לחם הגלילית,0,0,1
מסעדת מצה,8,1467,מחיר סביר,270,לא כשר,"תחנת דלק מצה, חיפה",0,0,1,0,0,1,1,0,0,1,0,1,חיפה,תחנת דלק מצה,0,1
reef,8.8,1304,מחיר סביר,867,לא כשר,"שכונת תחנת משטרה, דאלית אל כרמל",1,0,1,0,0,1,0,1,1,1,0,0,דאלית אל כרמל,שכונת תחנת משטרה,0,1
גרין קפה,8.6,591,מחיר סביר,48,לא כשר,"אל ג'ליל, סח'נין",0,0,0,0,0,0,0,0,1,0,0,0,סח'נין,אל ג'ליל,0,1
וואסט,7.8,33,מחיר סביר,556,לא כשר,"צומת האמיר, אזור גולן צפוני",0,0,0,0,0,0,1,0,1,1,1,0,אזור גולן צפוני,צומת האמיר,0,1
מקסיקניס,7.4,14,מחיר סביר,639,כשר,ראש פינה,0,0,1,0,0,1,1,0,0,1,0,0,ראש פינה,0,1,1
למסה LAMSA כפר יאסיף,8.8,532,מחיר סביר,120,לא כשר,כפר יאסיף,0,0,1,0,0,1,0,0,0,1,1,0,כפר יאסיף,0,0,1
אבויהלי,8.3,11,מחיר סביר,217,כשר,"האורנים 55, מעלות תרשיחא",0,0,1,1,1,1,1,0,0,1,0,0,מעלות תרשיחא,האורנים 55,1,1
צ'יינה טאון,7.4,1211,מחיר סביר,130,כשר,"גולדה מאיר 1, ראשון לציון",1,0,1,0,0,1,0,0,0,1,0,1,ראשון לציון,גולדה מאיר 1,1,1
בינאלה פיצה ארטה,8.9,155,מחיר סביר,298,לא כשר,ג'וליס,0,1,0,0,1,1,0,0,0,1,0,1,ג'וליס,0,0,1
Meat Shop,8.7,1334,מחיר סביר,899,כשר,"השיחרור 15, טירת כרמל",0,0,1,0,0,1,1,0,0,1,0,1,טירת כרמל,השיחרור 15,1,1
שיפודי נתנאל,7.9,2724,מחיר סביר,566,כשר,"בנימין שמוטקין 8, ראשון לציון",0,0,1,0,0,1,0,0,0,1,0,1,ראשון לציון,בנימין שמוטקין 8,1,1
ג'ירף נודל בר,8.5,3737,מחיר סביר,698,לא כשר,"שדרות הנשיא 131, חיפה",1,0,0,0,0,1,1,0,0,1,0,1,חיפה,שדרות הנשיא 131,0,1
נונו ומימי חנות המפעל,8.7,2957,מחיר סביר,1016,כשר,"דרך המוביל 3, כפר סבא",0,1,0,0,0,0,0,0,0,1,0,1,כפר סבא,דרך המוביל 3,1,1
1868,8.2,727,מחיר יקר,127,כשר,"דוד המלך 10, ירושלים",0,0,1,0,0,1,1,0,0,0,0,0,ירושלים,דוד המלך 10,1,2
ביסאן,8.6,612,מחיר סביר,218,לא כשר,"אלקודס, באקה אל ע'רביה",0,1,1,0,0,1,1,1,0,1,0,0,באקה אל ע'רביה,אלקודס,0,1
משולשים,7.6,1377,מחיר זול,288,כשר,"שדרות יגאל אלון 6, בית שמש",0,1,0,0,0,0,0,0,0,1,0,1,בית שמש,שדרות יגאל אלון 6,1,0
מהרג'ה,8.3,1191,מחיר זול,394,לא כשר,"שדרות שלמה המלך 14, רמלה",1,0,0,0,0,1,0,0,0,1,0,1,רמלה,שדרות שלמה המלך 14,0,0
Poke Bar,8.5,730,מחיר סביר,295,כשר,"הנשיאים 47, רעננה",1,0,0,0,0,0,0,0,0,1,0,1,רעננה,הנשיאים 47,1,1
גירוס שווארמה פתח תקווה,8.2,805,מחיר סביר,598,כשר,"קפלן 7, פתח תקווה",0,0,1,0,0,1,1,0,0,1,0,1,פתח תקווה,קפלן 7,1,1
אזבר,8.7,211,מחיר סביר,1655,כשר,עפרה,0,0,1,0,0,0,0,0,0,1,1,0,עפרה,0,1,1
קפה גרג,8.2,575,מחיר סביר,294,כשר,"מצדה 7, בני ברק",0,0,0,0,0,1,1,0,1,1,0,1,בני ברק,מצדה 7,1,1
לחם בית,8.6,718,מחיר זול,492,כשר,"חיים ברלב 10, אור יהודה",0,0,1,1,0,1,1,0,0,1,0,1,אור יהודה,חיים ברלב 10,1,0
הלו תימן,8.1,2112,מחיר סביר,603,כשר,"יוחנן הסנדלר, בני ברק",0,0,1,0,0,0,0,0,0,1,0,0,בני ברק,יוחנן הסנדלר,1,1
קונדיטוריית זקס,8.7,1329,מחיר סביר,342,כשר,"החרושת 16, רעננה",0,1,0,0,0,1,1,0,1,0,0,0,רעננה,החרושת 16,1,1
חוות קירשנר,8.3,85,מחיר סביר,714,כשר,בית לחם הגלילית,0,1,0,1,1,1,1,0,1,0,0,0,בית לחם הגלילית,0,1,1
מלך הגריל,8.8,925,מחיר סביר,125,לא כשר,"אלקודס, באקה אל ע'רביה",0,0,1,0,0,0,0,1,0,0,0,0,באקה אל ע'רביה,אלקודס,0,1
שלדון,8.3,1395,מחיר סביר,803,כשר,"דרך אבא הלל 14, רמת גן",0,0,1,0,0,1,1,0,0,1,0,1,רמת גן,דרך אבא הלל 14,1,1
אומניה Omnia,8.7,271,מחיר סביר,553,לא כשר,דיר אל-אסד,0,0,1,0,0,0,0,0,0,0,0,0,דיר אל-אסד,0,0,1
קפה הבימה,8.2,522,מחיר סביר,285,כשר,"העצמאות 59, קרית אתא",1,1,0,0,1,0,1,0,1,1,0,0,קרית אתא,העצמאות 59,1,1
על המנגל,8.7,328,מחיר סביר,697,כשר,"הנשיא וייצמן 17, עפולה",0,0,1,0,0,0,1,0,0,1,0,0,עפולה,הנשיא וייצמן 17,1,1
רוטשילד 11,7.4,16,מחיר סביר,999,כשר,"שדרות רוטשילד 11, תל אביב יפו",0,0,1,0,0,0,0,0,0,0,0,1,תל אביב יפו,שדרות רוטשילד 11,1,1
אינדיאן,7.5,246,מחיר סביר,465,לא כשר,"חוף הקשתות, אשדוד",0,0,0,0,0,0,0,0,1,1,0,0,אשדוד,חוף הקשתות,0,1
קפה ביגה,8.5,891,מחיר סביר,624,כשר,"אלונים 85, קרית טבעון",0,1,0,0,0,1,1,0,1,1,0,0,קרית טבעון,אלונים 85,1,1
המטבח של מאיה,8.5,9,מחיר סביר,101,כשר,"הדובדבן 12, קרית אונו",0,0,0,1,0,0,0,0,0,1,0,0,קרית אונו,הדובדבן 12,1,1
ג'ויה סושי גריל בר,7.7,266,מחיר סביר,611,כשר,"דרך הדרום 9, קרית גת",1,0,0,0,0,0,0,0,0,0,0,0,קרית גת,דרך הדרום 9,1,1
אצה סושי בר,7.4,308,מחיר סביר,496,כשר,"גן העיר, אשדוד",1,0,0,0,0,0,1,0,0,1,0,1,אשדוד,גן העיר,1,1
מפגש קלואי,8,2206,מחיר סביר,56,כשר,בארות יצחק,0,0,1,0,0,1,1,0,0,0,0,0,בארות יצחק,0,1,1
